id,dict_id,cate_id,cate_name,big_cate_id,big_cate_name,ownership_id,ownership_name,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,inspection_time_id,inspection_time,sampling_method_id,sampling_method,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,quant_qual_type,initial_reinspect,inspect_unit_qty,inspection_frequency_id,freq_count_text,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,inspection_rate_id,inspection_rate,sampling_qty,sampling_unit_id,sampling_unit,deduct_inventory,deduct_qty,deduct_unit_id,deduct_unit,inspection_tool,standard_requirement,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,exceed_plan,inspection_method,valid_begin_date,valid_end_date,main_image,sub_images,abnormal_result_id,abnormal_result,version,mat_info,assoc_type
161,BSYB0161,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.60-2.90,,,23,mm,2.60,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
162,BSYB0162,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.60-2.90,,,23,mm,2.60,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
163,BSYB0163,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
164,BSYB0164,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
165,BSYB0165,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
166,BSYB0166,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
167,BSYB0167,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
168,BSYB0168,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
169,BSYB0169,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
170,BSYB0170,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
171,BSYB0171,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
172,BSYB0172,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-2.90,,,23,mm,2.50,2.90,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
173,BSYB0173,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,73,卷边宽度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,2.50-3.00,,,23,mm,2.50,3.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
174,BSYB0174,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.60-2.00,,,23,mm,1.60,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
175,BSYB0175,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,7,8886,红牛维他命饮料（江苏）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.60-2.00,,,23,mm,1.60,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
176,BSYB0176,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
177,BSYB0177,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,6,8885,广东红牛维他命饮料有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
178,BSYB0178,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
179,BSYB0179,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,12,8880,红牛维他命饮料有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
180,BSYB0180,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
181,BSYB0181,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,5,8883,红牛维他命饮料（湖北）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
182,BSYB0182,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
183,BSYB0183,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,9,6866,华彬快速消费品饮料（福建）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
184,BSYB0184,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
185,BSYB0185,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,8,6865,华彬快速消费品饮料（贵州）有限公司,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.50-2.00,,,23,mm,1.50,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
186,BSYB0186,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,74,身钩、盖钩长度,5,YC00000005,0,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,1.60-2.00,,,23,mm,1.60,2.00,2,1,参考标准，制作记录，与供应商及时沟通，暂不做复检和退货处理检测指标,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],15,不合格,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
187,BSYB0187,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,5,YC00000005,1,2,到货检测,2,,4,储运采购部,5,品管部,1,1,8,3,等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,32,14,CAN,1,32,14,CAN,卷封投影仪,≥0.1,,,23,mm,0.1,,1,1,若不合格，取同一托6罐复检。,每8托为一个检测单元，每一托盘随机抽取样品4罐，共32罐，并做好标识。其中4罐做本次检测。,2025-01-01,9999-12-31,,[],14,复检,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
188,BSYB0188,57,空罐,3,包材,5,红牛,Q/RW-TS-001-2023,,,,75,盖钩、罐钩间隙,27,YF00000017,1,2,到货检测,2,,4,储运采购部,5,品管部,1,2,1,11,大于等于,3,1,139,,2026-06-25 09:39:16,,,适用于原材料供应商制罐线改型、制罐设备大修后、换版及实验期间,44,批次,,,6,14,CAN,1,6,14,CAN,卷封投影仪,≥0.1,,,23,mm,0.1,,1,1,若仍有不合格，初检检测单元的所有商品做退货处理。,从初检问题托盘中取6罐复检。,2025-01-01,9999-12-31,,[],1,退货处理,001,[],"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
