id,dict_id,standard_level_id,standard_level_name,process_post_id,process_post_name,process_node,check_object_name,goods_cate_id,goods_cate_name,mat_name,mat_code,tech_standard_version,org_id,org_code,org_name,inspection_project_id,inspection_project_name,inspection_item_id,inspection_item_code,is_judge,sampling_dept_org_id,sampling_dept_org_name,inspection_dept_org_id,inspection_dept_org_name,inner_outer_inspection,quant_qual_type,initial_reinspect,sampling_check_position_id,sampling_check_position_name,inspection_cycle_id,inspection_cycle_name,inspect_unit_qty,status,order_status,ct_uid,up_uid,create_time,check_user_signature,process_arr,remark,inspection_unit_id,inspection_unit,push_system,start_time,can_skip_day,calculate_id,calculate_name,sampling_qty,sampling_unit_id,sampling_unit,inspection_frequency_id,inspection_frequency,inspection_rate_id,inspection_rate,inspection_tool,parameter_standard,abnormal_standard_id,abnormal_standard,indicator_unit_id,indicator_unit,lower_limit,upper_limit,decimal_places,min_unqualified_abnormal,abnormal_result_id,abnormal_result,exceed_plan,inspection_method,valid_begin_date,valid_end_date,is_sync,version,assoc_type
217,CMZI0217,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,57,外箱打码,94,GC00000055,1,6,生产部,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视、手机,清晰、准确无误,33,模糊/错误,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到封箱岗随机抽取完成批次信息打印的商品，检查激光码打印信息是否清晰可辨识，手机扫描箱外二维码信息、激光码打印信息、现场看板信息是否一致。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
218,CMZI0218,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,58,开箱检查及外观,95,GC00000056,1,6,生产部,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,打码信息一致,,,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到封箱岗随机抽取完成批次信息打印的商品，开箱逐罐检查罐箱码是否一致、异常。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
219,CMZI0219,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,58,开箱检查及外观,95,GC00000056,1,6,生产部,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,开箱逐罐检查罐体外观无异常形变；包装、热缩情况正常，产品无压印,43,纸箱包装异常/罐体包装异常/热缩异常/压印/瘪罐/磕碰,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到封箱岗随机抽取完成批次信息打印的商品，检查纸箱包装、罐体及包装、热缩情况是否异常。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
220,CMZI0220,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,58,开箱检查及外观,95,GC00000056,1,6,生产部,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/4小时,目视,胶带扣边长度留3～5cm左右,,,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到封箱岗随机抽取完成批次信息打印的商品，检查胶带扣边长度是否异常。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
221,CMZI0221,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,128,整箱称重检查,119,无,1,,,,,1,1,1,11,机码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,13,箱,0,,,1,单次,,,,,,,1次/箱,外箱称重仪,普通型：7.325-7.510kg,,,1,kg,7.325,7.510,3,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,设备逐箱自动检测重量，若超标自动剔除。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
222,CMZI0222,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,128,整箱称重检查,119,无,1,,,,,1,1,1,11,机码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,13,箱,0,,,1,单次,,,,,,,1次/箱,外箱称重仪,彩膜：7.345-7.510kg,,,1,kg,7.345,7.510,3,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,设备逐箱自动检测重量，若超标自动剔除。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
223,CMZI0223,7,集团标准,8,机码,机码,封箱,,,,,Q/RW-TS-001-2023,,,,128,整箱称重检查,119,无,1,,,,,1,1,1,11,机码区,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,,13,箱,0,,,1,单次,,,,,,,1次/箱,外箱称重仪,强化型：7.480-7.630kg,,,1,kg,7.480,7.630,3,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,设备逐箱自动检测重量，若超标自动剔除。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
224,CMZI0224,7,集团标准,8,机码,机码,码垛,,,,,Q/RW-TS-001-2023,,,,43,外观,96,GC00000057,1,,,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,码放整齐，成品外观纸箱平整,44,码放不齐/纸箱不平整,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到码垛岗，检查一托码放完好的商品是否整齐，外观是否纸箱平整。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
225,CMZI0225,7,集团标准,8,机码,机码,码垛,,,,,Q/RW-TS-001-2023,,,,43,外观,96,GC00000057,1,,,5,品管部,1,2,1,11,机码区,2,定期检测,,3,1,139,,2026-06-24 17:47:32,,,,,,1,,,1,单次,,,,11,大于等于1,,1次/小时,目视,批次信息打印合格,33,模糊/错误,,,,,,1,13,调试,若有不合格，通知设备人员进行停机调试，直至调试合格。不合格商品按照异常处理流程处理。,到码垛岗，检查一托码放完好商品的批次信息是否清晰可辨识，是否正确。,2025-01-01,9999-12-31,1,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
226,CMZI0226,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,120,GC00000058,1,5,品管部,5,品管部,1,1,1,19,溶糖糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,溶糖糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2,,,26,%,50.0,54.0,1,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",每班从溶糖糖浆取500ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
227,CMZI0227,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,121,GF00000023,1,5,品管部,5,品管部,1,1,2,19,溶糖糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,溶糖糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2,,,26,%,50.0,54.0,1,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,每班从溶糖糖浆取500ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
228,CMZI0228,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,86,pH,120,GC00000058,0,5,品管部,5,品管部,1,1,1,19,溶糖糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,溶糖糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,pH计、天平,"操作限值：6.0~7.5
关键限值：5.2~8.5",,,,,5.2,8.5,1,1,15,不合格,若有不合格，进行记录。,每班从溶糖糖浆取500ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
229,CMZI0229,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,120,GC00000058,1,5,品管部,5,品管部,1,1,1,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2,,,26,%,50.0,54.0,1,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
230,CMZI0230,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,121,GF00000023,1,5,品管部,5,品管部,1,1,2,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2,,,26,%,50.0,54.0,1,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
231,CMZI0231,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,86,pH,120,GC00000058,0,5,品管部,5,品管部,1,1,1,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,pH计、天平,"操作限值：6.0~7.5
关键限值：5.2~8.5",,,,,5.2,8.5,1,1,15,不合格,若有不合格，进行记录。,每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
232,CMZI0232,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,130,色值,120,GC00000058,1,5,品管部,5,品管部,1,1,1,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤25,,,40,IU,,25.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
233,CMZI0233,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,130,色值,121,GF00000023,1,5,品管部,5,品管部,1,1,2,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤25,,,40,IU,,25.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
234,CMZI0234,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,131,混浊度,120,GC00000058,1,5,品管部,5,品管部,1,1,1,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤30,,,39,MAU,,30.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
235,CMZI0235,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,131,混浊度,121,GF00000023,1,5,品管部,5,品管部,1,1,2,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤30,,,39,MAU,,30.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
236,CMZI0236,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,89,电导率,120,GC00000058,1,5,品管部,5,品管部,1,1,1,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,电导率仪,≤25,,,34,μS/cm,,25.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
237,CMZI0237,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,89,电导率,121,GF00000023,1,5,品管部,5,品管部,1,1,2,20,离子交换糖浆,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,离子交换糖浆,44,批次,0,,,1,单次,,,,12,2,,1次/班,电导率仪,≤25,,,34,μS/cm,,25.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,每班从离子交换糖浆取150ml进行检测,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
238,CMZI0238,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,132,色泽,122,GC00000059,1,5,品管部,5,品管部,1,2,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,11,大于等于1,,1次/班,目视和品尝,无色或浅黄色,,,,,,,,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
239,CMZI0239,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,132,色泽,123,GF00000024,1,5,品管部,5,品管部,1,2,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,11,大于等于1,,1次/班,目视和品尝,无色或浅黄色,,,,,,,,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
240,CMZI0240,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,41,感官,122,GC00000059,1,5,品管部,5,品管部,1,2,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,11,大于等于1,,1次/班,目视和品尝,无臭，甜味温和，无异味，呈透明清亮液体，无肉眼可见杂质,48,臭味/甜味异常/异味/液体浑浊/有杂质,,,,,,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
241,CMZI0241,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,41,感官,123,GF00000024,1,5,品管部,5,品管部,1,2,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,11,大于等于1,,1次/班,目视和品尝,无臭，甜味温和，无异味，呈透明清亮液体，无肉眼可见杂质,48,臭味/甜味异常/异味/液体浑浊/有杂质,,,,,,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
242,CMZI0242,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2%,,,26,%,50.0,54.0,1,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
243,CMZI0243,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,129,干物质（固形物）含量,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,RM40折光率仪,52±2%,,,26,%,50.0,54.0,1,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
244,CMZI0244,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,133,蔗糖分,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,自动旋光仪、天平,≥99.80,,,26,%,99.80,,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
245,CMZI0245,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,133,蔗糖分,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,自动旋光仪、天平,≥99.80,,,26,%,99.80,,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
246,CMZI0246,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,134,还原糖分,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,酸碱滴定装置、电炉、天平,＜5.0,,,26,%,,4.999,3,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
247,CMZI0247,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,134,还原糖分,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,酸碱滴定装置、电炉、天平,＜5.0,,,26,%,,4.999,3,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
248,CMZI0248,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,86,pH,122,GC00000059,0,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,pH计、天平,"操作限值：6.0~7.5
关键限值：5.2~8.5",,,,,5.20,8.50,2,1,15,不合格,若有不合格，进行记录。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
249,CMZI0249,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,89,电导率,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,电导率仪,≤25,,,34,μS/cm,,25.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
250,CMZI0250,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,89,电导率,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,电导率仪,≤25,,,34,μS/cm,,25.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
251,CMZI0251,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,130,色值,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤25,,,40,IU,,25.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
252,CMZI0252,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,130,色值,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤25,,,40,IU,,25.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
253,CMZI0253,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,131,混浊度,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤30,,,39,MAU,,30.00,2,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
254,CMZI0254,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,131,混浊度,123,GF00000024,1,5,品管部,5,品管部,1,1,2,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,分光光度计、RM40折光率仪、滤膜过滤器、天平,≤30,,,39,MAU,,30.00,2,1,15,不合格,若仍有不合格，通知生产人员对其进行原因排查和调整，由品管部和生产部共同确定处置意见。,在紫外杀菌后取样点取700ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
255,CMZI0255,8,基地标准,11,制糖,配料,液体糖,,,,,,6,8885,广东红牛维他命饮料有限公司,135,细菌总数,122,GC00000059,1,5,品管部,5,品管部,1,1,1,21,成品糖浆（紫外杀菌后混合样）,1,定量检测,1,3,1,139,,2026-06-24 17:47:32,,,"成品糖浆
（紫外杀菌后混合样）",44,批次,0,,,1,单次,,,,12,2,,1次/班,灭菌锅、恒温箱、滤膜抽滤装置等,≤100,,,38,CFU/g,,100,0,1,14,复检,"若有不合格，通知生产人员对糖浆进行重新调整，再次取样复检,并将具体过程详细记录。",在紫外杀菌后取样点取500ml混合样,2025-01-01,9999-12-31,0,001,"{'assoc_type': 0, 'formPerms': [], 'needSign': ''}"
